Id,Antal arter,Antal observationer,Centre coordinate X (SWEREF99_TM),Centre coordinate Y (SWEREF99_TM),Centre coordinate X (GoogleMercator),Centre coordinate Y (GoogleMercator),Grid cell width (metres)
SRID3006SIZE10000E345000N7615000,0,0,345000,7615000,1245752.777,10628851.64,10000
SRID3006SIZE10000E345000N7625000,0,0,345000,7625000,1244054.196,10656212.49,10000
SRID3006SIZE10000E345000N7635000,0,0,345000,7635000,1242340.925,10683682.34,10000
SRID3006SIZE10000E345000N7645000,0,0,345000,7645000,1240612.778,10711262.14,10000
SRID3006SIZE10000E345000N7655000,0,0,345000,7655000,1238869.567,10738952.82,10000
SRID3006SIZE10000E345000N7665000,0,0,345000,7665000,1237111.099,10766755.35,10000
SRID3006SIZE10000E345000N7675000,0,0,345000,7675000,1235337.178,10794670.71,10000
SRID3006SIZE10000E345000N7685000,0,0,345000,7685000,1233547.605,10822699.87,10000
SRID3006SIZE10000E345000N7695000,0,0,345000,7695000,1231742.178,10850843.84,10000
SRID3006SIZE10000E345000N7705000,0,0,345000,7705000,1229920.692,10879103.63,10000
SRID3006SIZE10000E345000N7715000,0,0,345000,7715000,1228082.936,10907480.27,10000
SRID3006SIZE10000E345000N7725000,0,0,345000,7725000,1226228.698,10935974.78,10000
SRID3006SIZE10000E345000N7735000,0,0,345000,7735000,1224357.761,10964588.22,10000
SRID3006SIZE10000E355000N6025000,0,0,355000,6025000,1421425.212,7237137.126,10000
SRID3006SIZE10000E355000N6035000,0,0,355000,6035000,1420881.888,7254309.313,10000
SRID3006SIZE10000E355000N6045000,0,0,355000,6045000,1420335.57,7271518.88,10000
SRID3006SIZE10000E355000N6055000,0,0,355000,6055000,1419786.235,7288766.034,10000
SRID3006SIZE10000E355000N6065000,0,0,355000,6065000,1419233.861,7306050.98,10000
SRID3006SIZE10000E355000N6075000,0,0,355000,6075000,1418678.425,7323373.929,10000
SRID3006SIZE10000E355000N6085000,0,0,355000,6085000,1418119.903,7340735.091,10000
SRID3006SIZE10000E355000N6095000,0,0,355000,6095000,1417558.273,7358134.679,10000
SRID3006SIZE10000E355000N6105000,0,0,355000,6105000,1416993.511,7375572.907,10000
SRID3006SIZE10000E355000N6115000,0,0,355000,6115000,1416425.593,7393049.99,10000
SRID3006SIZE10000E355000N6125000,0,0,355000,6125000,1415854.495,7410566.145,10000
SRID3006SIZE10000E355000N6135000,0,0,355000,6135000,1415280.192,7428121.591,10000
SRID3006SIZE10000E355000N6145000,0,0,355000,6145000,1414702.66,7445716.549,10000
SRID3006SIZE10000E355000N6155000,0,0,355000,6155000,1414121.875,7463351.241,10000
SRID3006SIZE10000E355000N6165000,0,0,355000,6165000,1413537.81,7481025.89,10000
SRID3006SIZE10000E355000N6175000,0,0,355000,6175000,1412950.442,7498740.723,10000
SRID3006SIZE10000E355000N6185000,0,0,355000,6185000,1412359.743,7516495.967,10000
SRID3006SIZE10000E355000N6195000,3,7,355000,6195000,1411765.688,7534291.851,10000
SRID3006SIZE10000E355000N6205000,0,0,355000,6205000,1411168.252,7552128.605,10000
SRID3006SIZE10000E355000N6215000,4,18,355000,6215000,1410567.407,7570006.463,10000
SRID3006SIZE10000E355000N6225000,5,117,355000,6225000,1409963.127,7587925.659,10000
SRID3006SIZE10000E355000N6235000,6,252,355000,6235000,1409355.385,7605886.43,10000
SRID3006SIZE10000E355000N6245000,3,16,355000,6245000,1408744.153,7623889.013,10000
SRID3006SIZE10000E355000N6255000,6,39,355000,6255000,1408129.405,7641933.649,10000
SRID3006SIZE10000E355000N6265000,1,1,355000,6265000,1407511.111,7660020.579,10000
SRID3006SIZE10000E355000N6275000,0,0,355000,6275000,1406889.244,7678150.049,10000
SRID3006SIZE10000E355000N6285000,4,8,355000,6285000,1406263.776,7696322.302,10000
SRID3006SIZE10000E355000N6295000,3,5,355000,6295000,1405634.677,7714537.588,10000
SRID3006SIZE10000E355000N6305000,4,11,355000,6305000,1405001.919,7732796.156,10000
SRID3006SIZE10000E355000N6315000,4,12,355000,6315000,1404365.472,7751098.257,10000
SRID3006SIZE10000E355000N6325000,4,10,355000,6325000,1403725.306,7769444.146,10000
SRID3006SIZE10000E355000N6335000,0,0,355000,6335000,1403081.391,7787834.079,10000
SRID3006SIZE10000E355000N6345000,0,0,355000,6345000,1402433.697,7806268.312,10000
SRID3006SIZE10000E355000N6355000,3,8,355000,6355000,1401782.193,7824747.107,10000
SRID3006SIZE10000E355000N6365000,5,37,355000,6365000,1401126.849,7843270.725,10000
SRID3006SIZE10000E355000N6375000,4,7,355000,6375000,1400467.631,7861839.431,10000
SRID3006SIZE10000E355000N6385000,4,7,355000,6385000,1399804.51,7880453.49,10000
SRID3006SIZE10000E355000N6395000,0,0,355000,6395000,1399137.452,7899113.172,10000
SRID3006SIZE10000E355000N6405000,0,0,355000,6405000,1398466.426,7917818.747,10000
SRID3006SIZE10000E355000N6415000,2,4,355000,6415000,1397791.397,7936570.489,10000
SRID3006SIZE10000E355000N6425000,4,19,355000,6425000,1397112.334,7955368.671,10000
SRID3006SIZE10000E355000N6435000,1,2,355000,6435000,1396429.203,7974213.573,10000
SRID3006SIZE10000E355000N6445000,5,36,355000,6445000,1395741.969,7993105.473,10000
SRID3006SIZE10000E355000N6455000,2,11,355000,6455000,1395050.598,8012044.654,10000
SRID3006SIZE10000E355000N6465000,0,0,355000,6465000,1394355.056,8031031.401,10000
SRID3006SIZE10000E355000N6475000,2,2,355000,6475000,1393655.307,8050065.999,10000
SRID3006SIZE10000E355000N6485000,1,1,355000,6485000,1392951.317,8069148.74,10000
SRID3006SIZE10000E355000N6495000,1,1,355000,6495000,1392243.048,8088279.913,10000
SRID3006SIZE10000E355000N6505000,0,0,355000,6505000,1391530.464,8107459.815,10000
SRID3006SIZE10000E355000N6515000,0,0,355000,6515000,1390813.53,8126688.74,10000
SRID3006SIZE10000E355000N6525000,3,8,355000,6525000,1390092.207,8145966.989,10000
SRID3006SIZE10000E355000N6535000,0,0,355000,6535000,1389366.458,8165294.862,10000
SRID3006SIZE10000E355000N6545000,0,0,355000,6545000,1388636.245,8184672.666,10000
SRID3006SIZE10000E355000N6555000,0,0,355000,6555000,1387901.53,8204100.705,10000
SRID3006SIZE10000E355000N6565000,0,0,355000,6565000,1387162.273,8223579.291,10000
SRID3006SIZE10000E355000N6575000,1,1,355000,6575000,1386418.436,8243108.735,10000
SRID3006SIZE10000E355000N6585000,1,1,355000,6585000,1385669.977,8262689.353,10000
SRID3006SIZE10000E355000N6595000,0,0,355000,6595000,1384916.858,8282321.461,10000
SRID3006SIZE10000E355000N6605000,0,0,355000,6605000,1384159.036,8302005.38,10000
SRID3006SIZE10000E355000N6615000,0,0,355000,6615000,1383396.472,8321741.434,10000
SRID3006SIZE10000E355000N6625000,0,0,355000,6625000,1382629.123,8341529.949,10000
SRID3006SIZE10000E355000N6635000,0,0,355000,6635000,1381856.946,8361371.254,10000
SRID3006SIZE10000E355000N6645000,1,2,355000,6645000,1381079.9,8381265.68,10000
SRID3006SIZE10000E355000N6655000,1,2,355000,6655000,1380297.94,8401213.562,10000
SRID3006SIZE10000E355000N6665000,0,0,355000,6665000,1379511.023,8421215.238,10000
SRID3006SIZE10000E355000N6675000,0,0,355000,6675000,1378719.105,8441271.049,10000
SRID3006SIZE10000E355000N6685000,0,0,355000,6685000,1377922.141,8461381.338,10000
SRID3006SIZE10000E355000N6695000,0,0,355000,6695000,1377120.085,8481546.453,10000
SRID3006SIZE10000E355000N6705000,0,0,355000,6705000,1376312.891,8501766.743,10000
SRID3006SIZE10000E355000N6715000,0,0,355000,6715000,1375500.513,8522042.562,10000
SRID3006SIZE10000E355000N6725000,0,0,355000,6725000,1374682.905,8542374.265,10000
SRID3006SIZE10000E355000N6735000,0,0,355000,6735000,1373860.017,8562762.212,10000
SRID3006SIZE10000E355000N6745000,0,0,355000,6745000,1373031.802,8583206.766,10000
SRID3006SIZE10000E355000N6755000,0,0,355000,6755000,1372198.211,8603708.294,10000
SRID3006SIZE10000E355000N6765000,0,0,355000,6765000,1371359.195,8624267.163,10000
SRID3006SIZE10000E355000N6775000,0,0,355000,6775000,1370514.703,8644883.748,10000
SRID3006SIZE10000E355000N6785000,0,0,355000,6785000,1369664.685,8665558.425,10000
SRID3006SIZE10000E355000N6795000,0,0,355000,6795000,1368809.089,8686291.573,10000
SRID3006SIZE10000E355000N6805000,0,0,355000,6805000,1367947.865,8707083.575,10000
SRID3006SIZE10000E355000N6815000,0,0,355000,6815000,1367080.958,8727934.819,10000
SRID3006SIZE10000E355000N6825000,0,0,355000,6825000,1366208.316,8748845.694,10000
SRID3006SIZE10000E355000N6835000,0,0,355000,6835000,1365329.884,8769816.595,10000
SRID3006SIZE10000E355000N6845000,0,0,355000,6845000,1364445.609,8790847.92,10000
SRID3006SIZE10000E355000N6855000,0,0,355000,6855000,1363555.435,8811940.069,10000
SRID3006SIZE10000E355000N6865000,0,0,355000,6865000,1362659.305,8833093.448,10000
SRID3006SIZE10000E355000N6875000,0,0,355000,6875000,1361757.163,8854308.467,10000
SRID3006SIZE10000E355000N6885000,1,4,355000,6885000,1360848.952,8875585.537,10000
SRID3006SIZE10000E355000N6895000,0,0,355000,6895000,1359934.614,8896925.077,10000
SRID3006SIZE10000E355000N6905000,0,0,355000,6905000,1359014.088,8918327.507,10000
SRID3006SIZE10000E355000N6915000,0,0,355000,6915000,1358087.317,8939793.251,10000
SRID3006SIZE10000E355000N6925000,0,0,355000,6925000,1357154.238,8961322.739,10000
SRID3006SIZE10000E355000N6935000,0,0,355000,6935000,1356214.792,8982916.404,10000
SRID3006SIZE10000E355000N6945000,0,0,355000,6945000,1355268.915,9004574.683,10000
SRID3006SIZE10000E355000N6955000,0,0,355000,6955000,1354316.546,9026298.019,10000
SRID3006SIZE10000E355000N6965000,0,0,355000,6965000,1353357.619,9048086.855,10000
SRID3006SIZE10000E355000N6975000,0,0,355000,6975000,1352392.071,9069941.644,10000
SRID3006SIZE10000E355000N6985000,0,0,355000,6985000,1351419.836,9091862.839,10000
SRID3006SIZE10000E355000N6995000,0,0,355000,6995000,1350440.849,9113850.9,10000
SRID3006SIZE10000E355000N7005000,0,0,355000,7005000,1349455.04,9135906.29,10000
SRID3006SIZE10000E355000N7015000,0,0,355000,7015000,1348462.344,9158029.478,10000
SRID3006SIZE10000E355000N7025000,0,0,355000,7025000,1347462.69,9180220.936,10000
SRID3006SIZE10000E355000N7035000,0,0,355000,7035000,1346456.009,9202481.142,10000
SRID3006SIZE10000E355000N7045000,0,0,355000,7045000,1345442.23,9224810.579,10000
SRID3006SIZE10000E355000N7055000,0,0,355000,7055000,1344421.281,9247209.733,10000
SRID3006SIZE10000E355000N7065000,0,0,355000,7065000,1343393.089,9269679.097,10000
SRID3006SIZE10000E355000N7075000,0,0,355000,7075000,1342357.58,9292219.167,10000
SRID3006SIZE10000E355000N7085000,0,0,355000,7085000,1341314.68,9314830.447,10000
SRID3006SIZE10000E355000N7095000,0,0,355000,7095000,1340264.313,9337513.443,10000
SRID3006SIZE10000E355000N7105000,0,0,355000,7105000,1339206.402,9360268.668,10000
SRID3006SIZE10000E355000N7115000,0,0,355000,7115000,1338140.869,9383096.639,10000
SRID3006SIZE10000E355000N7125000,0,0,355000,7125000,1337067.634,9405997.879,10000
SRID3006SIZE10000E355000N7135000,0,0,355000,7135000,1335986.619,9428972.917,10000
SRID3006SIZE10000E355000N7145000,0,0,355000,7145000,1334897.741,9452022.287,10000
SRID3006SIZE10000E355000N7155000,0,0,355000,7155000,1333800.918,9475146.528,10000
SRID3006SIZE10000E355000N7165000,0,0,355000,7165000,1332696.067,9498346.185,10000
SRID3006SIZE10000E355000N7175000,0,0,355000,7175000,1331583.103,9521621.808,10000
SRID3006SIZE10000E355000N7185000,0,0,355000,7185000,1330461.94,9544973.955,10000
SRID3006SIZE10000E355000N7195000,0,0,355000,7195000,1329332.491,9568403.188,10000
SRID3006SIZE10000E355000N7205000,0,0,355000,7205000,1328194.667,9591910.075,10000
SRID3006SIZE10000E355000N7215000,0,0,355000,7215000,1327048.379,9615495.191,10000
SRID3006SIZE10000E355000N7225000,0,0,355000,7225000,1325893.536,9639159.115,10000
SRID3006SIZE10000E355000N7235000,0,0,355000,7235000,1324730.046,9662902.435,10000
SRID3006SIZE10000E355000N7245000,0,0,355000,7245000,1323557.814,9686725.743,10000
SRID3006SIZE10000E355000N7255000,0,0,355000,7255000,1322376.747,9710629.64,10000
SRID3006SIZE10000E355000N7265000,0,0,355000,7265000,1321186.747,9734614.73,10000
SRID3006SIZE10000E355000N7275000,0,0,355000,7275000,1319987.717,9758681.627,10000
SRID3006SIZE10000E355000N7285000,0,0,355000,7285000,1318779.559,9782830.948,10000
SRID3006SIZE10000E355000N7295000,0,0,355000,7295000,1317562.17,9807063.321,10000
SRID3006SIZE10000E355000N7305000,0,0,355000,7305000,1316335.449,9831379.377,10000
SRID3006SIZE10000E355000N7315000,0,0,355000,7315000,1315099.293,9855779.757,10000
SRID3006SIZE10000E355000N7325000,0,0,355000,7325000,1313853.595,9880265.107,10000
SRID3006SIZE10000E355000N7335000,0,0,355000,7335000,1312598.251,9904836.081,10000
SRID3006SIZE10000E355000N7345000,0,0,355000,7345000,1311333.15,9929493.34,10000
SRID3006SIZE10000E355000N7355000,0,0,355000,7355000,1310058.183,9954237.553,10000
SRID3006SIZE10000E355000N7365000,0,0,355000,7365000,1308773.239,9979069.395,10000
SRID3006SIZE10000E355000N7375000,0,0,355000,7375000,1307478.203,10003989.55,10000
SRID3006SIZE10000E355000N7385000,0,0,355000,7385000,1306172.962,10028998.71,10000
SRID3006SIZE10000E355000N7395000,0,0,355000,7395000,1304857.397,10054097.58,10000
SRID3006SIZE10000E355000N7405000,0,0,355000,7405000,1303531.391,10079286.85,10000
SRID3006SIZE10000E355000N7415000,0,0,355000,7415000,1302194.823,10104567.25,10000
SRID3006SIZE10000E355000N7425000,0,0,355000,7425000,1300847.57,10129939.5,10000
SRID3006SIZE10000E355000N7435000,0,0,355000,7435000,1299489.509,10155404.33,10000
SRID3006SIZE10000E355000N7445000,0,0,355000,7445000,1298120.513,10180962.49,10000
SRID3006SIZE10000E355000N7455000,0,0,355000,7455000,1296740.453,10206614.71,10000
SRID3006SIZE10000E355000N7465000,0,0,355000,7465000,1295349.201,10232361.76,10000
SRID3006SIZE10000E355000N7475000,0,0,355000,7475000,1293946.623,10258204.41,10000
SRID3006SIZE10000E355000N7485000,0,0,355000,7485000,1292532.586,10284143.43,10000
SRID3006SIZE10000E355000N7495000,0,0,355000,7495000,1291106.952,10310179.59,10000
SRID3006SIZE10000E355000N7505000,0,0,355000,7505000,1289669.583,10336313.71,10000
SRID3006SIZE10000E355000N7515000,0,0,355000,7515000,1288220.339,10362546.58,10000
SRID3006SIZE10000E355000N7525000,0,0,355000,7525000,1286759.076,10388879.01,10000
SRID3006SIZE10000E355000N7535000,0,0,355000,7535000,1285285.649,10415311.83,10000
SRID3006SIZE10000E355000N7545000,0,0,355000,7545000,1283799.91,10441845.86,10000
SRID3006SIZE10000E355000N7555000,0,0,355000,7555000,1282301.708,10468481.96,10000
SRID3006SIZE10000E355000N7565000,0,0,355000,7565000,1280790.892,10495220.97,10000
SRID3006SIZE10000E355000N7575000,0,0,355000,7575000,1279267.306,10522063.75,10000
SRID3006SIZE10000E355000N7585000,0,0,355000,7585000,1277730.792,10549011.19,10000
SRID3006SIZE10000E355000N7595000,0,0,355000,7595000,1276181.189,10576064.16,10000
SRID3006SIZE10000E355000N7605000,0,0,355000,7605000,1274618.336,10603223.55,10000
SRID3006SIZE10000E355000N7615000,0,0,355000,7615000,1273042.066,10630490.29,10000
SRID3006SIZE10000E355000N7625000,0,0,355000,7625000,1271452.21,10657865.27,10000
SRID3006SIZE10000E355000N7635000,0,0,355000,7635000,1269848.598,10685349.44,10000
SRID3006SIZE10000E355000N7645000,0,0,355000,7645000,1268231.055,10712943.73,10000
SRID3006SIZE10000E355000N7655000,0,0,355000,7655000,1266599.404,10740649.09,10000
SRID3006SIZE10000E355000N7665000,0,0,355000,7665000,1264953.465,10768466.49,10000
SRID3006SIZE10000E355000N7675000,0,0,355000,7675000,1263293.054,10796396.91,10000
SRID3006SIZE10000E355000N7685000,0,0,355000,7685000,1261617.985,10824441.32,10000
SRID3006SIZE10000E355000N7695000,0,0,355000,7695000,1259928.068,10852600.75,10000
SRID3006SIZE10000E355000N7705000,0,0,355000,7705000,1258223.111,10880876.19,10000
SRID3006SIZE10000E355000N7715000,0,0,355000,7715000,1256502.917,10909268.68,10000
SRID3006SIZE10000E355000N7725000,0,0,355000,7725000,1254767.286,10937779.26,10000
SRID3006SIZE10000E355000N7735000,0,0,355000,7735000,1253016.015,10966408.98,10000
SRID3006SIZE10000E365000N6025000,0,0,365000,6025000,1438541.053,7237661.523,10000
SRID3006SIZE10000E365000N6035000,0,0,365000,6035000,1438035.103,7254836.593,10000
SRID3006SIZE10000E365000N6045000,0,0,365000,6045000,1437526.364,7272049.064,10000
SRID3006SIZE10000E365000N6055000,0,0,365000,6055000,1437014.816,7289299.142,10000
SRID3006SIZE10000E365000N6065000,0,0,365000,6065000,1436500.437,7306587.036,10000
SRID3006SIZE10000E365000N6075000,0,0,365000,6075000,1435983.207,7323912.955,10000
SRID3006SIZE10000E365000N6085000,0,0,365000,6085000,1435463.102,7341277.109,10000
SRID3006SIZE10000E365000N6095000,0,0,365000,6095000,1434940.103,7358679.711,10000
SRID3006SIZE10000E365000N6105000,0,0,365000,6105000,1434414.186,7376120.977,10000
SRID3006SIZE10000E365000N6115000,0,0,365000,6115000,1433885.33,7393601.12,10000
SRID3006SIZE10000E365000N6125000,0,0,365000,6125000,1433353.511,7411120.359,10000
SRID3006SIZE10000E365000N6135000,6,31,365000,6135000,1432818.709,7428678.913,10000
SRID3006SIZE10000E365000N6145000,8,92,365000,6145000,1432280.899,7446277.002,10000
SRID3006SIZE10000E365000N6155000,7,174,365000,6155000,1431740.058,7463914.85,10000
SRID3006SIZE10000E365000N6165000,2,7,365000,6165000,1431196.164,7481592.679,10000
SRID3006SIZE10000E365000N6175000,0,0,365000,6175000,1430649.192,7499310.717,10000
SRID3006SIZE10000E365000N6185000,1,6,365000,6185000,1430099.118,7517069.19,10000
SRID3006SIZE10000E365000N6195000,7,156,365000,6195000,1429545.919,7534868.328,10000
SRID3006SIZE10000E365000N6205000,5,30,365000,6205000,1428989.57,7552708.363,10000
SRID3006SIZE10000E365000N6215000,2,4,365000,6215000,1428430.046,7570589.526,10000
SRID3006SIZE10000E365000N6225000,5,66,365000,6225000,1427867.323,7588512.054,10000
SRID3006SIZE10000E365000N6235000,4,11,365000,6235000,1427301.375,7606476.182,10000
SRID3006SIZE10000E365000N6245000,0,0,365000,6245000,1426732.177,7624482.15,10000
SRID3006SIZE10000E365000N6255000,4,16,365000,6255000,1426159.704,7642530.197,10000
SRID3006SIZE10000E365000N6265000,0,0,365000,6265000,1425583.928,7660620.566,10000
SRID3006SIZE10000E365000N6275000,0,0,365000,6275000,1425004.825,7678753.5,10000
SRID3006SIZE10000E365000N6285000,4,34,365000,6285000,1424422.367,7696929.247,10000
SRID3006SIZE10000E365000N6295000,2,6,365000,6295000,1423836.528,7715148.054,10000
SRID3006SIZE10000E365000N6305000,2,2,365000,6305000,1423247.28,7733410.172,10000
SRID3006SIZE10000E365000N6315000,1,2,365000,6315000,1422654.596,7751715.851,10000
SRID3006SIZE10000E365000N6325000,0,0,365000,6325000,1422058.448,7770065.347,10000
SRID3006SIZE10000E365000N6335000,0,0,365000,6335000,1421458.809,7788458.916,10000
SRID3006SIZE10000E365000N6345000,0,0,365000,6345000,1420855.65,7806896.815,10000
SRID3006SIZE10000E365000N6355000,0,0,365000,6355000,1420248.942,7825379.305,10000
SRID3006SIZE10000E365000N6365000,0,0,365000,6365000,1419638.656,7843906.649,10000
SRID3006SIZE10000E365000N6375000,4,12,365000,6375000,1419024.764,7862479.111,10000
SRID3006SIZE10000E365000N6385000,1,2,365000,6385000,1418407.235,7881096.957,10000
SRID3006SIZE10000E365000N6395000,1,1,365000,6395000,1417786.04,7899760.457,10000
SRID3006SIZE10000E365000N6405000,1,1,365000,6405000,1417161.148,7918469.882,10000
SRID3006SIZE10000E365000N6415000,2,4,365000,6415000,1416532.529,7937225.505,10000
SRID3006SIZE10000E365000N6425000,0,0,365000,6425000,1415900.151,7956027.602,10000
SRID3006SIZE10000E365000N6435000,0,0,365000,6435000,1415263.985,7974876.45,10000
SRID3006SIZE10000E365000N6445000,6,44,365000,6445000,1414623.997,7993772.33,10000
SRID3006SIZE10000E365000N6455000,1,5,365000,6455000,1413980.155,8012715.524,10000
SRID3006SIZE10000E365000N6465000,2,5,365000,6465000,1413332.429,8031706.317,10000
SRID3006SIZE10000E365000N6475000,2,2,365000,6475000,1412680.784,8050744.996,10000
SRID3006SIZE10000E365000N6485000,0,0,365000,6485000,1412025.188,8069831.852,10000
SRID3006SIZE10000E365000N6495000,0,0,365000,6495000,1411365.606,8088967.176,10000
SRID3006SIZE10000E365000N6505000,0,0,365000,6505000,1410702.007,8108151.262,10000
SRID3006SIZE10000E365000N6515000,0,0,365000,6515000,1410034.354,8127384.409,10000
SRID3006SIZE10000E365000N6525000,1,1,365000,6525000,1409362.614,8146666.915,10000
SRID3006SIZE10000E365000N6535000,0,0,365000,6535000,1408686.751,8165999.082,10000
SRID3006SIZE10000E365000N6545000,1,1,365000,6545000,1408006.73,8185381.217,10000
SRID3006SIZE10000E365000N6555000,0,0,365000,6555000,1407322.515,8204813.624,10000
SRID3006SIZE10000E365000N6565000,0,0,365000,6565000,1406634.07,8224296.616,10000
SRID3006SIZE10000E365000N6575000,0,0,365000,6575000,1405941.357,8243830.505,10000
SRID3006SIZE10000E365000N6585000,0,0,365000,6585000,1405244.341,8263415.605,10000
